participant,date,expName,resp_2.keys,exp,language,step_cont,response,resp_3.keys,l1,l2,prolific,group
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,35,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-5,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,40,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,25,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,45,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-5,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,45,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,25,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,40,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-5,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-10,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,25,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,40,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,50,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,5fbef81be5a619162a47170c,SE
5fbef81be5a619162a47170c,2021-01-20_13h25.45.487,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,5fbef81be5a619162a47170c,SE
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,25,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,35,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-35,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-20,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-30,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-25,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,50,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,40,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-10,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,45,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,20,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,30,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,10,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,15,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,25,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,30,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-35,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-30,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-25,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,20,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-10,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,40,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-20,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,50,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,45,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,35,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,10,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,15,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,35,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,20,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,25,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,40,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,30,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-10,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-20,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-25,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,50,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-35,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-30,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,45,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,10,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,30,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-10,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,45,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,40,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,50,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,35,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-20,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,10,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-35,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-30,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-25,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,20,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,25,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-25,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,10,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,35,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,20,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-10,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,30,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,50,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-30,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,45,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,15,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-35,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,40,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,5,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-20,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,-5,0,right,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc1df101de4be2f7e501f2c,2021-01-02_14h32.19.854,Spanish_step2,NA,stops,spanish,25,1,left,English,Spanish,5fc1df101de4be2f7e501f2c,ES
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,30,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,45,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,50,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,35,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,20,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-25,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,10,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-20,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-5,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,25,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-15,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-10,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-30,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-30,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,40,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-5,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,5,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,10,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,15,1,left,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,30,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,45,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
5fc58e33547d7a109d04a2b4,2021-01-20_12h32.37.846,Spanish_step2,NA,stops,spanish,-35,0,right,Spanish,English,5fc58e33547d7a109d04a2b4,SE
